,class_label
20211O30_20210415_050000_50,1
20211O30_20210415_050000_51,1
20211O30_20210415_050000_52,1
20211O30_20210415_050000_53,1
20211O30_20210415_050000_54,1
20211O30_20210415_050000_55,1
20211O30_20210415_050000_56,1
20211O30_20210415_050000_57,1
20211O30_20210415_050000_58,1
20211O30_20210415_050000_59,1
20211O30_20210415_050000_6,9
20211O30_20210415_050000_60,1
20211O30_20210415_050000_61,1
20211O30_20210415_050000_62,1
20211O30_20210415_050000_63,1
20211O30_20210415_050000_64,1
20211O30_20210415_050000_65,1
20211O30_20210415_050000_66,1
20211O30_20210415_050000_67,1
20211O30_20210415_050000_68,1
20211O30_20210415_050000_69,1
20211O30_20210415_050000_7,9
20211O30_20210415_050000_70,1
20211O30_20210415_050000_71,1
20211O30_20210415_050000_72,1
20211O30_20210415_050000_73,1
20211O30_20210415_050000_74,1
20211O30_20210415_050000_75,1
20211O30_20210415_050000_76,1
20211O30_20210415_050000_77,1
20211O30_20210415_050000_78,1
20211O30_20210415_050000_79,1
20211O30_20210415_050000_8,9
20211O30_20210415_050000_80,1
20211O30_20210415_050000_81,1
20211O30_20210415_050000_82,1
20211O30_20210415_050000_83,1
20211O30_20210415_050000_84,1
20211O30_20210415_050000_85,1
20211O30_20210415_050000_86,1
20211O30_20210415_050000_87,1
20211O30_20210415_050000_88,1
20211O30_20210415_050000_89,1
20211O30_20210415_050000_9,9
20211O30_20210415_050000_90,1
20211O30_20210415_050000_91,1
20211O30_20210415_050000_92,1
20211O30_20210415_050000_93,1
20211O30_20210415_050000_94,1
20211O30_20210415_050000_95,1
20211O30_20210415_050000_96,1
20211O30_20210415_050000_97,1
20211O30_20210415_050000_98,7
20211O30_20210415_050000_99,7
20211O30_20210416_040000_100,1
20211O30_20210416_040000_101,1
20211O30_20210416_040000_103,1
20211O30_20210416_040000_104,1
20211O30_20210416_040000_105,1
20211O30_20210416_040000_106,1
20211O30_20210416_040000_107,1
20211O30_20210416_040000_108,1
20211O30_20210416_040000_109,1
20211O30_20210416_040000_110,9
20211O30_20210416_040000_111,9
20211O30_20210416_040000_112,9
20211O30_20210416_040000_113,9
20211O30_20210416_040000_114,9
20211O30_20210416_040000_115,9
20211O30_20210416_040000_116,9
20211O30_20210416_040000_117,9
20211O30_20210416_040000_118,9
20211O30_20210416_040000_119,9
20211O30_20210416_040000_120,9
20211O30_20210416_040000_121,9
20211O30_20210416_040000_122,9
20211O30_20210416_040000_123,9
20211O30_20210416_040000_124,9
20211O30_20210416_040000_125,9
20211O30_20210416_040000_126,9
20211O30_20210416_040000_127,9
20211O30_20210416_040000_128,9
20211O30_20210416_040000_129,9
20211O30_20210416_040000_130,9
20211O30_20210416_040000_131,9
20211O30_20210416_040000_132,9
20211O30_20210416_040000_133,9
20211O30_20210416_040000_134,9
20211O30_20210416_040000_135,9
20211O30_20210416_040000_136,9
20211O30_20210416_040000_137,9
20211O30_20210416_040000_138,9
20211O30_20210416_040000_140,9
20211O30_20210416_040000_141,9
20211O30_20210416_040000_142,9
20211O30_20210416_040000_143,9
20211O30_20210416_040000_144,9
20211O30_20210416_040000_145,9
20211O30_20210416_040000_146,9
20211O30_20210416_040000_147,9
20211O30_20210416_040000_148,9
20211O30_20210416_040000_149,9
20211O30_20210416_040000_150,9
20211O30_20210416_040000_151,9
20211O30_20210416_040000_152,9
20211O30_20210416_040000_153,9
20211O30_20210416_040000_154,9
20211O30_20210416_040000_155,9
20211O30_20210416_040000_156,9
20211O30_20210416_040000_157,9
20211O30_20210416_040000_158,9
20211O30_20210416_040000_159,9
20211O30_20210416_040000_160,9
20211O30_20210416_040000_161,9
20211O30_20210416_040000_162,9
20211O30_20210416_040000_163,4
20211O30_20210416_040000_164,4
20211O30_20210416_040000_165,4
20211O30_20210416_040000_166,4
20211O30_20210416_040000_167,4
20211O30_20210416_040000_168,4
20211O30_20210416_040000_169,4
20211O30_20210416_040000_170,4
20211O30_20210416_040000_171,4
20211O30_20210416_040000_172,4
20211O30_20210416_040000_173,4
20211O30_20210416_040000_174,4
20211O30_20210416_040000_175,4
20211O30_20210416_040000_176,4
20211O30_20210416_040000_177,4
20211O30_20210416_040000_178,4
20211O30_20210416_040000_179,4
20211O30_20210416_040000_180,4
20211O30_20210416_040000_181,4
20211O30_20210416_040000_182,4
20211O30_20210416_040000_183,4
20211O30_20210416_040000_184,4
20211O30_20210416_040000_185,4
20211O30_20210416_040000_186,4
20211O30_20210416_040000_187,4
20211O30_20210416_040000_188,4
20211O30_20210416_040000_189,4
20211O30_20210416_040000_190,4
20211O30_20210416_040000_191,4
20211O30_20210416_040000_192,4
20211O30_20210416_040000_193,4
20211O30_20210416_040000_194,4
20211O30_20210416_040000_195,4
20211O30_20210416_040000_196,7
20211O30_20210416_040000_197,7
20211O30_20210416_040000_198,7
20211O30_20210416_040000_199,7
20211O30_20210416_040000_200,7
20211O30_20210416_040000_201,7
20211O30_20210416_040000_203,7
20211O30_20210416_040000_204,7
20211O30_20210416_040000_205,7
20211O30_20210416_040000_206,7
20211O30_20210416_040000_207,7
20211O30_20210416_040000_208,7
20211O30_20210416_040000_209,7
20211O30_20210416_040000_210,7
20211O30_20210416_040000_211,7
20211O30_20210416_040000_212,2
20211O30_20210416_040000_213,2
20211O30_20210416_040000_214,2
20211O30_20210416_040000_215,2
20211O30_20210416_040000_216,2
20211O30_20210416_040000_217,2
20211O30_20210416_040000_218,2
20211O30_20210416_040000_219,2
20211O30_20210416_040000_220,2
20211O30_20210416_040000_221,2
20211O30_20210416_040000_222,2
20211O30_20210416_040000_223,2
20211O30_20210416_040000_224,2
20211O30_20210416_040000_225,2
20211O30_20210416_040000_226,2
20211O30_20210416_040000_228,2
20211O30_20210416_040000_229,2
20211O30_20210416_040000_230,2
20211O30_20210416_040000_27,2
20211O30_20210416_040000_28,2
20211O30_20210416_040000_30,2
20211O30_20210416_040000_31,2
20211O30_20210416_040000_32,2
20211O30_20210416_040000_33,2
20211O30_20210416_040000_34,2
20211O30_20210416_040000_35,2
20211O30_20210416_040000_36,2
20211O30_20210416_040000_37,2
20211O30_20210416_040000_38,2
20211O30_20210416_040000_39,2
20211O30_20210416_040000_4,-1
20211O30_20210416_040000_40,2
20211O30_20210416_040000_41,2
20211O30_20210416_040000_42,2
20211O30_20210416_040000_43,2
20211O30_20210416_040000_44,2
20211O30_20210416_040000_45,2
20211O30_20210416_040000_46,2
20211O30_20210416_040000_47,2
20211O30_20210416_040000_49,2
20211O30_20210416_040000_50,2
20211O30_20210416_040000_51,2
20211O30_20210416_040000_52,2
20211O30_20210416_040000_53,2
20211O30_20210416_040000_54,2
20211O30_20210416_040000_55,2
20211O30_20210416_040000_56,2
20211O30_20210416_040000_57,2
20211O30_20210416_040000_58,2
20211O30_20210416_040000_59,2
20211O30_20210416_040000_60,2
20211O30_20210416_040000_61,2
20211O30_20210416_040000_62,2
20211O30_20210416_040000_63,2
20211O30_20210416_040000_64,2
20211O30_20210416_040000_65,2
20211O30_20210416_040000_66,2
20211O30_20210416_040000_67,2
20211O30_20210416_040000_68,2
20211O30_20210416_040000_69,2
20211O30_20210416_040000_70,2
20211O30_20210416_040000_71,2
20211O30_20210416_040000_72,2
20211O30_20210416_040000_73,2
20211O30_20210416_040000_74,1
20211O30_20210416_040000_75,1
20211O30_20210416_040000_77,1
20211O30_20210416_040000_78,1
20211O30_20210416_040000_79,1
20211O30_20210416_040000_80,1
20211O30_20210416_040000_81,1
20211O30_20210416_040000_82,1
20211O30_20210416_040000_83,1
20211O30_20210416_040000_84,1
20211O30_20210416_040000_85,1
20211O30_20210416_040000_86,1
20211O30_20210416_040000_87,1
20211O30_20210416_040000_88,1
20211O30_20210416_040000_89,1
20211O30_20210416_040000_91,1
20211O30_20210416_040000_92,1
20211O30_20210416_040000_93,1
20211O30_20210416_040000_94,1
20211O30_20210416_040000_95,1
20211O30_20210416_040000_96,1
20211O30_20210416_040000_97,1
20211O30_20210416_040000_98,1
20211O30_20210416_040000_99,1
20211O30_20210416_050000_0,2
20211O30_20210416_050000_1,2
20211O30_20210416_050000_10,2
20211O30_20210416_050000_11,2
20211O30_20210416_050000_12,2
20211O30_20210416_050000_13,2
20211O30_20210416_050000_14,2
20211O30_20210416_050000_15,2
20211O30_20210416_050000_16,2
20211O30_20210416_050000_17,2
20211O30_20210416_050000_18,2
20211O30_20210416_050000_19,2
20211O30_20210416_050000_2,2
20211O30_20210416_050000_20,2
20211O30_20210416_050000_21,2
20211O30_20210416_050000_27,0
20211O30_20210416_050000_3,2
20211O30_20210416_050000_32,0
20211O30_20210416_050000_34,0
20211O30_20210416_050000_38,0
20211O30_20210416_050000_4,2
20211O30_20210416_050000_5,2
20211O30_20210416_050000_54,0
20211O30_20210416_050000_55,0
20211O30_20210416_050000_6,2
20211O30_20210416_050000_60,0
20211O30_20210416_050000_61,0
20211O30_20210416_050000_62,0
20211O30_20210416_050000_8,2
20211O30_20210416_050000_9,2
20211O30_20210417_040000_10,1
20211O30_20210417_040000_100,2
20211O30_20210417_040000_101,2
20211O30_20210417_040000_102,2
20211O30_20210417_040000_104,2
20211O30_20210417_040000_105,2
20211O30_20210417_040000_106,2
20211O30_20210417_040000_107,2
20211O30_20210417_040000_108,2
20211O30_20210417_040000_109,2
20211O30_20210417_040000_11,1
20211O30_20210417_040000_110,2
20211O30_20210417_040000_111,2
20211O30_20210417_040000_112,2
20211O30_20210417_040000_113,7
20211O30_20210417_040000_114,7
20211O30_20210417_040000_115,7
20211O30_20210417_040000_116,7
20211O30_20210417_040000_117,7
20211O30_20210417_040000_118,7
20211O30_20210417_040000_119,7
20211O30_20210417_040000_12,1
20211O30_20210417_040000_120,7
20211O30_20210417_040000_121,7
20211O30_20210417_040000_122,7
20211O30_20210417_040000_123,7
20211O30_20210417_040000_124,7
20211O30_20210417_040000_125,7
20211O30_20210417_040000_126,7
20211O30_20210417_040000_127,7
20211O30_20210417_040000_128,7
20211O30_20210417_040000_129,7
20211O30_20210417_040000_13,1
20211O30_20210417_040000_130,7
20211O30_20210417_040000_132,7
20211O30_20210417_040000_133,7
20211O30_20210417_040000_134,7
20211O30_20210417_040000_135,7
20211O30_20210417_040000_146,0
20211O30_20210417_040000_147,9
20211O30_20210417_040000_148,9
20211O30_20210417_040000_149,9
20211O30_20210417_040000_15,1
20211O30_20210417_040000_150,9
20211O30_20210417_040000_151,9
20211O30_20210417_040000_152,9
20211O30_20210417_040000_153,9
20211O30_20210417_040000_155,9
20211O30_20210417_040000_156,9
20211O30_20210417_040000_157,9
20211O30_20210417_040000_158,9
20211O30_20210417_040000_159,9
20211O30_20210417_040000_16,1
20211O30_20210417_040000_160,9
20211O30_20210417_040000_161,9
20211O30_20210417_040000_162,9
20211O30_20210417_040000_163,9
20211O30_20210417_040000_164,9
20211O30_20210417_040000_165,9
20211O30_20210417_040000_166,9
20211O30_20210417_040000_167,9
20211O30_20210417_040000_168,9
20211O30_20210417_040000_169,9
20211O30_20210417_040000_17,1
20211O30_20210417_040000_170,9
20211O30_20210417_040000_171,9
20211O30_20210417_040000_172,9
20211O30_20210417_040000_174,9
20211O30_20210417_040000_175,9
20211O30_20210417_040000_176,9
20211O30_20210417_040000_177,9
20211O30_20210417_040000_178,9
20211O30_20210417_040000_179,9
20211O30_20210417_040000_18,1
20211O30_20210417_040000_180,9
20211O30_20210417_040000_181,9
20211O30_20210417_040000_182,9
20211O30_20210417_040000_183,9
20211O30_20210417_040000_184,9
20211O30_20210417_040000_185,9
20211O30_20210417_040000_186,4
20211O30_20210417_040000_187,4
20211O30_20210417_040000_188,4
20211O30_20210417_040000_189,4
20211O30_20210417_040000_19,1
20211O30_20210417_040000_190,4
20211O30_20210417_040000_191,4
20211O30_20210417_040000_192,4
20211O30_20210417_040000_193,4
20211O30_20210417_040000_194,4
20211O30_20210417_040000_195,4
20211O30_20210417_040000_196,4
20211O30_20210417_040000_197,4
20211O30_20210417_040000_198,4
20211O30_20210417_040000_199,4
20211O30_20210417_040000_20,1
20211O30_20210417_040000_200,4
20211O30_20210417_040000_201,4
20211O30_20210417_040000_202,4
20211O30_20210417_040000_203,4
20211O30_20210417_040000_204,4
20211O30_20210417_040000_205,4
20211O30_20210417_040000_206,4
20211O30_20210417_040000_207,4
20211O30_20210417_040000_208,4
20211O30_20210417_040000_209,4
20211O30_20210417_040000_21,1
20211O30_20210417_040000_210,4
20211O30_20210417_040000_211,4
20211O30_20210417_040000_212,4
20211O30_20210417_040000_213,4
20211O30_20210417_040000_214,4
20211O30_20210417_040000_215,4
20211O30_20210417_040000_216,4
20211O30_20210417_040000_217,4
20211O30_20210417_040000_218,4
20211O30_20210417_040000_219,4
20211O30_20210417_040000_22,1
20211O30_20210417_040000_220,4
20211O30_20210417_040000_221,4
20211O30_20210417_040000_222,4
20211O30_20210417_040000_223,4
20211O30_20210417_040000_224,4
20211O30_20210417_040000_225,4
20211O30_20210417_040000_227,4
20211O30_20210417_040000_228,4
20211O30_20210417_040000_229,4
20211O30_20210417_040000_23,1
20211O30_20210417_040000_230,4
20211O30_20210417_040000_231,4
20211O30_20210417_040000_232,4
20211O30_20210417_040000_233,4
20211O30_20210417_040000_234,4
20211O30_20210417_040000_235,4
20211O30_20210417_040000_236,2
20211O30_20210417_040000_237,2
20211O30_20210417_040000_238,2
20211O30_20210417_040000_239,2
20211O30_20210417_040000_24,1
20211O30_20210417_040000_240,2
20211O30_20210417_040000_241,2
20211O30_20210417_040000_242,2
20211O30_20210417_040000_243,2
20211O30_20210417_040000_244,2
20211O30_20210417_040000_245,2
20211O30_20210417_040000_246,2
20211O30_20210417_040000_247,2
20211O30_20210417_040000_25,1
20211O30_20210417_040000_26,1
20211O30_20210417_040000_27,1
20211O30_20210417_040000_28,1
20211O30_20210417_040000_29,1
20211O30_20210417_040000_30,1
20211O30_20210417_040000_31,1
20211O30_20210417_040000_32,-1
20211O30_20210417_040000_5,-1
20211O30_20210417_040000_52,2
20211O30_20210417_040000_53,2
20211O30_20210417_040000_54,2
20211O30_20210417_040000_55,2
20211O30_20210417_040000_56,2
20211O30_20210417_040000_57,2
20211O30_20210417_040000_58,2
20211O30_20210417_040000_60,2
20211O30_20210417_040000_61,2
20211O30_20210417_040000_62,2
20211O30_20210417_040000_63,2
20211O30_20210417_040000_64,2
20211O30_20210417_040000_65,2
20211O30_20210417_040000_66,2
20211O30_20210417_040000_67,2
20211O30_20210417_040000_68,2
20211O30_20210417_040000_69,2
20211O30_20210417_040000_70,2
20211O30_20210417_040000_71,2
20211O30_20210417_040000_72,2
20211O30_20210417_040000_73,2
20211O30_20210417_040000_74,2
20211O30_20210417_040000_75,2
20211O30_20210417_040000_76,2
20211O30_20210417_040000_77,2
20211O30_20210417_040000_78,2
20211O30_20210417_040000_79,2
20211O30_20210417_040000_80,2
20211O30_20210417_040000_81,2
20211O30_20210417_040000_82,2
20211O30_20210417_040000_83,2
20211O30_20210417_040000_84,2
20211O30_20210417_040000_85,2
20211O30_20210417_040000_86,2
20211O30_20210417_040000_87,2
20211O30_20210417_040000_88,2
20211O30_20210417_040000_89,2
20211O30_20210417_040000_9,1
20211O30_20210417_040000_90,2
20211O30_20210417_040000_91,2
20211O30_20210417_040000_93,2
20211O30_20210417_040000_94,2
20211O30_20210417_040000_95,2
20211O30_20210417_040000_96,2
20211O30_20210417_040000_97,2
20211O30_20210417_040000_98,2
20211O30_20210417_040000_99,2
20211O30_20210417_050000_0,2
20211O30_20210417_050000_1,2
20211O30_20210417_050000_17,0
20211O30_20210417_050000_18,0
20211O30_20210417_050000_2,2
20211O30_20210417_050000_25,0
20211O30_20210417_050000_27,0
20211O30_20210417_050000_29,0
20211O30_20210417_050000_30,0
20211O30_20210417_050000_31,0
20211O30_20210417_050000_32,7
20211O30_20210417_050000_33,7
20211O30_20210417_050000_34,7
20211O30_20210417_050000_35,7
20211O30_20210417_050000_36,7
20211O30_20210417_050000_37,7
20211O30_20210417_050000_38,7
20211O30_20210417_050000_39,7
20211O30_20210417_050000_40,7
20211O30_20210417_050000_43,7
20211O30_20210417_050000_44,7
20211O30_20210417_050000_45,7
20211O30_20210417_050000_46,7
20211O30_20210417_050000_47,7
20211O30_20210417_050000_48,7
20211O30_20210417_050000_49,7
20211O30_20210417_050000_50,7
20211O30_20210417_050000_51,7
20211O30_20210417_050000_52,7
20211O30_20210417_050000_53,7
20211O30_20210417_050000_54,7
20211O30_20210417_050000_55,7
20211O30_20210417_050000_56,7
20211O30_20210417_050000_57,7
20211O30_20210417_050000_58,7
20211O30_20210417_050000_59,7
20211O30_20210417_050000_62,9
20211O30_20210417_050000_64,9
20211O48_20210419_040000_10,1
20211O48_20210419_040000_11,1
20211O48_20210419_040000_12,1
20211O48_20210419_040000_13,1
20211O48_20210419_040000_14,1
20211O48_20210419_040000_15,1
20211O48_20210419_040000_16,1
20211O48_20210419_040000_17,1
20211O48_20210419_040000_18,1
20211O48_20210419_040000_19,1
20211O48_20210419_040000_20,1
20211O48_20210419_040000_21,1
20211O48_20210419_040000_22,1
20211O48_20210419_040000_23,1
20211O48_20210419_040000_24,1
20211O48_20210419_040000_25,1
20211O48_20210419_040000_26,1
20211O48_20210419_040000_27,0
20211O48_20210419_040000_29,0
20211O48_20210419_040000_3,1
20211O48_20210419_040000_30,0
20211O48_20210419_040000_32,0
20211O48_20210419_040000_33,0
20211O48_20210419_040000_34,0
20211O48_20210419_040000_35,0
20211O48_20210419_040000_36,0
20211O48_20210419_040000_37,0
20211O48_20210419_040000_38,0
20211O48_20210419_040000_39,0
20211O48_20210419_040000_4,1
20211O48_20210419_040000_40,0
20211O48_20210419_040000_41,0
20211O48_20210419_040000_43,0
20211O48_20210419_040000_44,0
20211O48_20210419_040000_45,0
20211O48_20210419_040000_46,0
20211O48_20210419_040000_47,0
20211O48_20210419_040000_48,0
20211O48_20210419_040000_49,0
20211O48_20210419_040000_5,1
20211O48_20210419_040000_50,0
20211O48_20210419_040000_51,0
20211O48_20210419_040000_52,0
20211O48_20210419_040000_53,0
20211O48_20210419_040000_56,0
20211O48_20210419_040000_57,0
20211O48_20210419_040000_58,0
20211O48_20210419_040000_59,2
20211O48_20210419_040000_6,1
20211O48_20210419_040000_60,2
20211O48_20210419_040000_61,2
20211O48_20210419_040000_62,2
20211O48_20210419_040000_63,2
20211O48_20210419_040000_64,2
20211O48_20210419_040000_65,2
20211O48_20210419_040000_66,2
20211O48_20210419_040000_67,2
20211O48_20210419_040000_68,2
20211O48_20210419_040000_69,2
20211O48_20210419_040000_7,1
20211O48_20210419_040000_70,2
20211O48_20210419_040000_71,0
20211O48_20210419_040000_8,1
20211O48_20210419_040000_9,1
20211O48_20210419_050000_10,1
20211O48_20210419_050000_11,1
20211O48_20210419_050000_19,2
20211O48_20210419_050000_22,2
20211O48_20210419_050000_23,2
20211O48_20210419_050000_25,2
20211O48_20210419_050000_26,2
20211O48_20210419_050000_30,0
20211O48_20210419_050000_32,0
20211O48_20210419_050000_33,0
20211O48_20210419_050000_34,0
20211O48_20210419_050000_35,0
20211O48_20210419_050000_36,0
20211O48_20210419_050000_39,0
20211O48_20210419_050000_40,0
20211O48_20210419_050000_45,0
20211O48_20210419_050000_47,0
20211O48_20210419_050000_48,0
20211O48_20210419_050000_6,1
20211O48_20210419_050000_8,1
20211O48_20210420_040000_1,2
20211O48_20210420_040000_2,2
20211O48_20210420_040000_3,2
20211O48_20210420_040000_4,2
20211O48_20210420_040000_5,2
20211O48_20210420_040000_6,2
20211O48_20210421_040000_10,0
20211O48_20210421_040000_11,0
20211O48_20210421_040000_13,1
20211O48_20210421_040000_15,1
20211O48_20210421_040000_16,1
20211O48_20210421_040000_17,1
20211O48_20210421_040000_18,1
20211O48_20210421_040000_4,0
20211O48_20210421_040000_5,0
20211O48_20210421_040000_6,0
20211O48_20210421_040000_7,0
20211O48_20210421_040000_8,0
20211O48_20210421_040000_9,0
20211W77_20210412_040000_10,1
20211W77_20210412_040000_11,1
20211W77_20210412_040000_12,1
20211W77_20210412_040000_13,1
20211W77_20210412_040000_14,1
20211W77_20210412_040000_15,1
20211W77_20210412_040000_16,1
20211W77_20210412_040000_17,1
20211W77_20210412_040000_18,1
20211W77_20210412_040000_19,1
20211W77_20210412_040000_20,1
20211W77_20210412_040000_56,0
20211W77_20210412_040000_57,0
20211W77_20210412_040000_6,1
20211W77_20210412_040000_7,1
20211W77_20210412_040000_8,1
20211W77_20210412_040000_9,1
20211W77_20210412_050000_1,0
20211W77_20210412_050000_10,0
20211W77_20210412_050000_11,0
20211W77_20210412_050000_12,0
20211W77_20210412_050000_13,0
20211W77_20210412_050000_14,0
20211W77_20210412_050000_15,0
20211W77_20210412_050000_16,0
20211W77_20210412_050000_17,0
20211W77_20210412_050000_18,0
20211W77_20210412_050000_19,0
20211W77_20210412_050000_2,0
20211W77_20210412_050000_20,0
20211W77_20210412_050000_21,0
20211W77_20210412_050000_22,0
20211W77_20210412_050000_23,0
20211W77_20210412_050000_24,0
20211W77_20210412_050000_25,0
20211W77_20210412_050000_26,2
20211W77_20210412_050000_27,2
20211W77_20210412_050000_28,2
20211W77_20210412_050000_29,2
20211W77_20210412_050000_3,0
20211W77_20210412_050000_30,2
20211W77_20210412_050000_31,2
20211W77_20210412_050000_32,2
20211W77_20210412_050000_33,2
20211W77_20210412_050000_34,2
20211W77_20210412_050000_35,2
20211W77_20210412_050000_36,2
20211W77_20210412_050000_37,2
20211W77_20210412_050000_38,2
20211W77_20210412_050000_39,2
20211W77_20210412_050000_4,0
20211W77_20210412_050000_40,2
20211W77_20210412_050000_41,2
20211W77_20210412_050000_42,2
20211W77_20210412_050000_43,2
20211W77_20210412_050000_44,2
20211W77_20210412_050000_45,2
20211W77_20210412_050000_46,2
20211W77_20210412_050000_47,2
20211W77_20210412_050000_48,2
20211W77_20210412_050000_49,2
20211W77_20210412_050000_5,0
20211W77_20210412_050000_50,2
20211W77_20210412_050000_51,2
20211W77_20210412_050000_52,2
20211W77_20210412_050000_53,2
20211W77_20210412_050000_54,2
20211W77_20210412_050000_55,2
20211W77_20210412_050000_56,2
20211W77_20210412_050000_57,2
20211W77_20210412_050000_58,2
20211W77_20210412_050000_59,2
20211W77_20210412_050000_6,0
20211W77_20210412_050000_60,2
20211W77_20210412_050000_61,2
20211W77_20210412_050000_62,2
20211W77_20210412_050000_63,2
20211W77_20210412_050000_64,2
20211W77_20210412_050000_65,2
20211W77_20210412_050000_66,2
20211W77_20210412_050000_67,2
20211W77_20210412_050000_68,2
20211W77_20210412_050000_7,0
20211W77_20210412_050000_70,2
20211W77_20210412_050000_71,2
20211W77_20210412_050000_72,2
20211W77_20210412_050000_73,2
20211W77_20210412_050000_74,2
20211W77_20210412_050000_75,2
20211W77_20210412_050000_76,2
20211W77_20210412_050000_77,2
20211W77_20210412_050000_78,2
20211W77_20210412_050000_79,2
20211W77_20210412_050000_8,0
20211W77_20210412_050000_80,2
20211W77_20210412_050000_81,2
20211W77_20210412_050000_82,2
20211W77_20210412_050000_83,2
20211W77_20210412_050000_84,2
20211W77_20210412_050000_85,2
20211W77_20210412_050000_86,2
20211W77_20210412_050000_87,2
20211W77_20210412_050000_88,2
20211W77_20210412_050000_89,2
20211W77_20210412_050000_9,0
20211W77_20210412_050000_90,2
20211W77_20210412_050000_91,2
20211W77_20210412_050000_92,2
20211W77_20210412_050000_93,2
20211W77_20210412_050000_94,2
20211W77_20210412_050000_95,2
20211W77_20210412_050000_96,2
20211W77_20210412_050000_97,1
20211W77_20210413_040000_10,1
20211W77_20210413_040000_100,2
20211W77_20210413_040000_101,2
20211W77_20210413_040000_102,2
20211W77_20210413_040000_103,2
20211W77_20210413_040000_104,2
20211W77_20210413_040000_105,2
20211W77_20210413_040000_11,1
20211W77_20210413_040000_12,1
20211W77_20210413_040000_13,0
20211W77_20210413_040000_14,0
20211W77_20210413_040000_15,0
20211W77_20210413_040000_16,0
20211W77_20210413_040000_17,0
20211W77_20210413_040000_18,0
20211W77_20210413_040000_19,0
20211W77_20210413_040000_20,0
20211W77_20210413_040000_21,0
20211W77_20210413_040000_22,0
20211W77_20210413_040000_23,0
20211W77_20210413_040000_24,0
20211W77_20210413_040000_25,0
20211W77_20210413_040000_26,0
20211W77_20210413_040000_27,0
20211W77_20210413_040000_28,0
20211W77_20210413_040000_29,0
20211W77_20210413_040000_30,0
20211W77_20210413_040000_31,0
20211W77_20210413_040000_32,0
20211W77_20210413_040000_33,0
20211W77_20210413_040000_34,0
20211W77_20210413_040000_35,0
20211W77_20210413_040000_36,0
20211W77_20210413_040000_37,0
20211W77_20210413_040000_38,0
20211W77_20210413_040000_39,0
20211W77_20210413_040000_4,1
20211W77_20210413_040000_40,0
20211W77_20210413_040000_41,0
20211W77_20210413_040000_42,0
20211W77_20210413_040000_43,0
20211W77_20210413_040000_44,0
20211W77_20210413_040000_45,0
20211W77_20210413_040000_46,0
20211W77_20210413_040000_47,0
20211W77_20210413_040000_48,0
20211W77_20210413_040000_49,0
20211W77_20210413_040000_5,1
20211W77_20210413_040000_50,0
20211W77_20210413_040000_51,0
20211W77_20210413_040000_53,2
20211W77_20210413_040000_54,2
20211W77_20210413_040000_55,2
20211W77_20210413_040000_56,2
20211W77_20210413_040000_57,2
20211W77_20210413_040000_58,2
20211W77_20210413_040000_59,2
20211W77_20210413_040000_6,1
20211W77_20210413_040000_60,2
20211W77_20210413_040000_61,2
20211W77_20210413_040000_62,2
20211W77_20210413_040000_63,2
20211W77_20210413_040000_64,2
20211W77_20210413_040000_65,2
20211W77_20210413_040000_66,2
20211W77_20210413_040000_67,2
20211W77_20210413_040000_68,2
20211W77_20210413_040000_69,2
20211W77_20210413_040000_7,1
20211W77_20210413_040000_70,2
20211W77_20210413_040000_71,2
20211W77_20210413_040000_72,2
20211W77_20210413_040000_73,2
20211W77_20210413_040000_74,2
20211W77_20210413_040000_75,2
20211W77_20210413_040000_76,2
20211W77_20210413_040000_77,2
20211W77_20210413_040000_78,2
20211W77_20210413_040000_79,2
20211W77_20210413_040000_8,1
20211W77_20210413_040000_80,2
20211W77_20210413_040000_81,2
20211W77_20210413_040000_82,2
20211W77_20210413_040000_83,2
20211W77_20210413_040000_84,2
20211W77_20210413_040000_85,2
20211W77_20210413_040000_86,2
20211W77_20210413_040000_87,2
20211W77_20210413_040000_88,2
20211W77_20210413_040000_89,2
20211W77_20210413_040000_9,1
20211W77_20210413_040000_90,2
20211W77_20210413_040000_91,2
20211W77_20210413_040000_92,2
20211W77_20210413_040000_93,2
20211W77_20210413_040000_94,2
20211W77_20210413_040000_95,2
20211W77_20210413_040000_96,2
20211W77_20210413_040000_97,2
20211W77_20210413_040000_98,2
20211W77_20210413_040000_99,2
20211W77_20210413_050000_0,2
20211W77_20210413_050000_1,1
20211W77_20210413_050000_10,1
20211W77_20210413_050000_11,1
20211W77_20210413_050000_12,1
20211W77_20210413_050000_14,1
20211W77_20210413_050000_15,1
20211W77_20210413_050000_16,1
20211W77_20210413_050000_17,1
20211W77_20210413_050000_18,1
20211W77_20210413_050000_19,1
20211W77_20210413_050000_2,1
20211W77_20210413_050000_20,1
20211W77_20210413_050000_21,1
20211W77_20210413_050000_22,1
20211W77_20210413_050000_24,0
20211W77_20210413_050000_25,0
20211W77_20210413_050000_3,1
20211W77_20210413_050000_4,1
20211W77_20210413_050000_5,1
20211W77_20210413_050000_7,1
20211W77_20210413_050000_8,1
20211W77_20210413_050000_9,1
20211W77_20210414_040000_10,0
20211W77_20210414_040000_13,0
20211W77_20210414_040000_14,0
20211W77_20210414_040000_15,0
20211W77_20210414_040000_16,0
20211W77_20210414_040000_17,0
20211W77_20210414_040000_20,2
20211W77_20210414_040000_21,2
20211W77_20210414_040000_22,2
20211W77_20210414_040000_24,2
20211W77_20210414_040000_25,2
20211W77_20210414_040000_26,2
